PACKET_ID,PACKET_TYPE_Control_Packet,CONTROL_PACKET_TYPE_DIO,CONTROL_PACKET_TYPE_App1_CBR,CONTROL_PACKET_TYPE_DAO,SOURCE_ID,RECEIVER_ID,NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS_Successful,PACKET_STATUS_Collided,Class Type
0,1,1,0,0,11,10,58944,58944,6,1,0,0
186,0,0,1,0,1,3,3700000,3700000,6,1,0,0
273,0,0,1,0,2,6,52949152,52949152,6,1,0,0
392,0,0,1,0,1,4,38377275,38377275,0,1,0,0
0,1,1,0,0,4,12,22462342,22462342,6,0,1,1
0,1,1,0,0,13,1,23288068,23288068,6,0,1,1
0,1,1,0,0,3,1,12606892,12606892,6,1,0,1
0,1,0,0,1,13,6,91012921,91012921,6,1,0,0
327,0,0,1,0,1,5,32049796,32049796,0,1,0,0
269,0,0,1,0,2,8,52240272,52240272,0,1,0,0
104,0,0,1,0,1,5,10303583,10303583,0,1,0,0
0,1,1,0,0,9,11,218751,218751,6,1,0,0
0,1,1,0,0,14,15,10953705,10953705,6,1,0,1
0,1,0,0,0,10,3,3735000,3735000,6,0,1,2
192,0,0,1,0,1,4,18836202,18836202,0,1,0,0
265,0,0,1,0,1,5,26022816,26022816,0,1,0,0
332,0,0,1,0,1,5,32532107,32532107,0,1,0,0
162,0,0,1,0,1,4,27615680,27615680,0,1,0,2
0,1,0,0,1,5,9,89006363,89006363,6,1,0,0
0,1,0,0,0,2,4,55026974,55026974,0,1,0,2
112,0,0,1,0,1,4,11093062,11093062,0,1,0,0
0,1,1,0,0,13,1,12902814,12902814,6,0,1,1
237,0,0,1,0,1,4,23311126,23311126,0,1,0,0
72,0,0,1,0,1,5,7082030,7082030,0,1,0,0
0,1,1,0,0,14,13,24363096,24363096,6,1,0,1
342,0,0,1,0,1,5,33507235,33507235,0,1,0,0
0,1,1,0,0,12,5,72764669,72764669,6,1,0,1
0,1,0,0,0,2,3,5062000,5062000,6,1,0,2
349,0,0,1,0,1,3,6960000,6960000,6,1,0,0
0,1,1,0,0,11,12,18297968,18297968,6,1,0,1
0,1,1,0,0,14,12,17188757,17188757,6,0,1,1
44,0,0,1,0,1,4,4352994,4352994,0,1,0,0
253,0,0,1,0,1,3,5040000,5040000,6,1,0,0
407,0,0,1,0,1,5,39864113,39864113,0,1,0,0
0,1,0,0,0,2,4,36055248,36055248,0,1,0,2
250,0,0,1,0,1,5,24501887,24501887,0,1,0,0
118,0,0,1,0,1,3,2340000,2340000,6,1,0,2
496,0,0,1,0,2,8,96399178,96399178,0,1,0,0
0,1,1,0,0,15,12,24221328,24221328,6,0,1,1
84,0,0,1,0,1,3,1660000,1660000,6,1,0,0
0,1,1,0,0,14,13,23606634,23606634,6,1,0,1
0,1,0,0,0,2,5,56251940,56251940,0,1,0,2
0,1,0,0,0,10,4,10280000,10280000,6,1,0,1
403,0,0,1,0,1,3,8040000,8040000,6,1,0,0
0,1,1,0,0,4,14,23648054,23648054,6,1,0,1
0,1,0,0,0,10,6,9715000,9715000,6,1,0,1
0,1,0,0,0,10,6,9790000,9790000,6,1,0,1
434,0,0,1,0,1,4,42534102,42534102,0,1,0,0
363,0,0,1,0,1,4,35523849,35523849,0,1,0,0
0,1,0,0,0,1,13,7685000,7685000,6,0,1,1
336,0,0,1,0,1,4,56708727,56708727,0,1,0,2
0,1,0,0,0,10,14,9120000,9120000,6,0,1,1
79,0,0,1,0,1,5,7831632,7831632,0,1,0,0
0,1,0,0,0,10,3,5745000,5745000,6,1,0,2
0,1,0,0,0,2,3,4597000,4597000,6,1,0,2
394,0,0,1,0,1,4,38589723,38589723,0,1,0,0
496,0,0,1,0,1,3,9900000,9900000,6,1,0,0
511,0,0,1,0,1,5,50168624,50168624,0,1,0,0
0,1,1,0,0,9,15,93636999,93636999,6,0,1,1
273,0,0,1,0,2,7,52956160,52956160,0,1,0,0
0,1,0,0,0,2,5,31191457,31191457,0,1,0,2
218,0,0,1,0,1,4,36820699,36820699,0,1,0,2
39,0,0,1,0,1,4,3899067,3899067,0,1,0,0
418,0,0,1,0,1,3,8340000,8340000,6,1,0,0
322,0,0,1,0,1,3,6420000,6420000,6,1,0,0
104,0,0,1,0,1,4,16550618,16550618,0,1,0,2
294,0,0,1,0,1,5,28773249,28773249,0,1,0,0
0,1,1,0,0,6,9,204329,204329,6,0,1,0
0,1,0,0,0,1,4,9630000,9630000,6,0,1,1
0,1,0,0,0,10,5,34372415,34372415,0,1,0,2
0,1,0,0,1,3,9,81993149,81993149,6,1,0,0
419,0,0,1,0,1,3,8360000,8360000,6,1,0,2
0,1,0,0,1,12,3,37008210,37008210,6,1,0,2
107,0,0,1,0,1,5,10528707,10528707,0,1,0,0
0,1,1,0,0,11,4,25795846,25795846,6,1,0,1
237,0,0,1,0,2,7,45993727,45993727,0,1,0,0
0,1,0,0,0,10,3,6154000,6154000,6,1,0,2
231,0,0,1,0,1,5,22717132,22717132,0,1,0,0
255,0,0,1,0,1,4,25028801,25028801,0,1,0,0
465,0,0,1,0,1,5,45594965,45594965,0,1,0,0
216,0,0,1,0,1,5,21182209,21182209,0,1,0,0
484,0,0,1,0,1,5,47420333,47420333,0,1,0,0
476,0,0,1,0,1,3,9500000,9500000,6,1,0,0
277,0,0,1,0,1,3,5520000,5520000,6,1,0,0
391,0,0,1,0,1,4,38283629,38283629,0,1,0,0
0,1,1,0,0,11,4,22205488,22205488,6,0,1,1
118,0,0,1,0,1,4,11632510,11632510,0,1,0,0
0,1,0,0,0,10,5,21482848,21482848,0,1,0,2
186,0,0,1,0,1,3,3700000,3700000,6,1,0,0
0,1,0,0,0,2,5,37334595,37334595,0,1,0,2
355,0,0,1,0,1,5,34766821,34766821,0,1,0,0
0,1,1,0,0,15,14,9308170,9308170,6,0,1,1
0,1,0,0,0,10,15,61255000,61255000,6,1,0,1
0,1,1,0,0,12,15,72691305,72691305,6,0,1,1
199,0,0,1,0,1,5,19580363,19580363,0,1,0,0
289,0,0,1,0,2,6,13455360,13455360,6,0,0,1
361,0,0,1,0,1,5,56323952,56323952,0,1,0,2
396,0,0,1,0,1,4,38836511,38836511,0,1,0,0
0,1,0,0,0,2,4,64278638,64278638,0,1,0,2
0,1,0,0,0,6,5,61339119,61339119,0,1,0,2
284,0,0,1,0,1,5,27874518,27874518,0,1,0,0
0,1,1,0,0,3,11,10128722,10128722,6,0,1,1
126,0,0,1,0,1,5,19940310,19940310,0,1,0,2
431,0,0,1,0,1,4,67236661,67236661,0,1,0,2
239,0,0,1,0,2,7,46374450,46374450,0,1,0,0
0,1,1,0,0,3,14,16967098,16967098,6,0,1,1
0,1,0,0,0,1,5,6345000,6345000,6,1,0,1
207,0,0,1,0,1,5,20350946,20350946,0,1,0,0
435,0,0,1,0,2,7,84545213,84545213,0,1,0,0
0,1,0,0,0,2,5,54273817,54273817,0,1,0,2
0,1,1,0,0,5,3,71885209,71885209,6,1,0,1
0,1,0,0,0,2,4,62496322,62496322,0,1,0,2
0,1,0,0,0,6,4,29465204,29465204,0,1,0,2
0,1,1,0,0,6,2,10920100,10920100,6,0,1,1
0,1,0,0,0,10,5,35191419,35191419,0,1,0,2
272,0,0,1,0,1,5,26670044,26670044,0,1,0,0
233,0,0,1,0,2,6,45162512,45162512,6,1,0,0
0,1,0,0,0,10,6,43700000,43700000,6,1,0,1
35,0,0,1,0,1,5,3414895,3414895,0,1,0,0
246,0,0,1,0,1,3,4900000,4900000,6,1,0,2
0,1,0,0,0,10,9,44515000,44515000,6,0,1,1
0,1,0,0,0,2,5,36860412,36860412,0,1,0,2
294,0,0,1,0,1,3,5860000,5860000,6,1,0,0
494,0,0,1,0,2,7,96044296,96044296,0,1,0,0
0,1,0,0,0,2,3,4013000,4013000,6,1,0,2
0,1,1,0,0,4,10,9167650,9167650,6,1,0,1
446,0,0,1,0,2,6,86626370,86626370,6,1,0,0
437,0,0,1,0,1,4,68222450,68222450,0,1,0,2
0,1,0,0,0,10,4,40490230,40490230,0,1,0,2
0,1,1,0,0,11,9,73787005,73787005,6,1,0,1
0,1,1,0,0,11,3,11092753,11092753,6,1,0,1
0,1,0,0,1,5,9,87001999,87001999,6,0,1,0
519,0,0,1,0,1,4,50859722,50859722,0,1,0,0
0,1,0,0,0,1,3,7675000,7675000,6,0,1,1
0,1,0,0,0,6,4,59077762,59077762,0,1,0,2
0,1,0,0,0,2,5,16383070,16383070,0,1,0,2
166,0,0,1,0,1,5,16300210,16300210,0,1,0,0
231,0,0,1,0,2,7,44810113,44810113,0,1,0,0
294,0,0,1,0,1,4,28800020,28800020,0,1,0,0
0,1,0,0,0,10,6,44535000,44535000,6,1,0,1
270,0,0,1,0,1,4,45544701,45544701,0,1,0,2
105,0,0,1,0,1,5,10395629,10395629,0,1,0,0
163,0,0,1,0,1,5,16050700,16050700,0,1,0,0
277,0,0,1,0,1,4,27201659,27201659,0,1,0,0
204,0,0,1,0,1,4,20091112,20091112,0,1,0,0
0,1,0,0,0,10,4,24748974,24748974,0,1,0,2
555,0,0,1,0,1,5,54507560,54507560,0,1,0,0
534,0,0,1,0,1,5,52325021,52325021,0,1,0,0
261,0,0,1,0,1,4,25600109,25600109,0,1,0,0
0,1,1,0,0,12,3,24733593,24733593,6,0,1,1
0,1,1,0,0,14,13,18052526,18052526,6,1,0,1
0,1,1,0,0,5,15,17439936,17439936,6,0,1,1
63,0,0,1,0,1,5,6214513,6214513,0,1,0,0
200,0,0,1,0,1,5,19639893,19639893,0,1,0,0
353,0,0,1,0,1,3,7040000,7040000,6,1,0,2
200,0,0,1,0,1,5,19652311,19652311,0,1,0,0
0,1,0,0,0,10,15,6425000,6425000,6,1,0,1
431,0,0,1,0,2,7,83788536,83788536,0,1,0,0
0,1,1,0,0,5,1,25871286,25871286,6,1,0,1
0,1,1,0,0,3,4,13224141,13224141,6,0,1,1
0,1,1,0,0,11,12,9784545,9784545,6,1,0,1
0,1,1,0,0,11,1,17598377,17598377,6,1,0,1
496,0,0,1,0,2,7,96379096,96379096,0,1,0,0
361,0,0,1,0,1,3,7200000,7200000,6,1,0,0
329,0,0,1,0,1,5,55615301,55615301,0,1,0,2
353,0,0,1,0,1,4,34609851,34609851,0,1,0,0
374,0,0,1,0,2,8,92615492,92615492,0,1,0,1
126,0,0,1,0,1,4,12462872,12462872,0,1,0,0
0,1,1,0,0,15,14,26029196,26029196,6,0,1,1
237,0,0,1,0,2,6,45941176,45941176,6,1,0,0
0,1,0,0,0,2,4,48004568,48004568,0,1,0,2
0,1,0,0,0,2,5,63996918,63996918,0,1,0,2
0,1,0,0,0,6,3,2185000,2185000,6,1,0,2
0,1,0,0,1,4,9,96005275,96005275,6,0,1,0
224,0,0,1,0,1,5,22043618,22043618,0,1,0,0
46,0,0,1,0,1,5,4541840,4541840,0,1,0,0
375,0,0,1,0,2,7,92973001,92973001,0,1,0,1
0,1,1,0,0,4,10,17759530,17759530,6,1,0,1
297,0,0,1,0,1,5,29145944,29145944,0,1,0,0
0,1,1,0,0,15,5,10678346,10678346,6,0,1,1
271,0,0,1,0,1,5,42205774,42205774,0,1,0,2
366,0,0,1,0,1,4,35780818,35780818,0,1,0,0
422,0,0,1,0,1,4,41373220,41373220,0,1,0,0
0,1,0,0,0,10,3,3298000,3298000,6,1,0,2
0,1,0,0,0,2,4,36968106,36968106,0,1,0,2
42,0,0,1,0,1,3,820000,820000,6,1,0,0
292,0,0,1,0,1,3,5820000,5820000,6,1,0,0
0,1,1,0,0,5,3,73672067,73672067,6,1,0,1
0,1,1,0,0,13,1,25809800,25809800,6,0,1,1
264,0,0,1,0,1,3,5260000,5260000,6,1,0,0
0,1,1,0,0,6,10,24841550,24841550,6,0,1,1
340,0,0,1,0,1,5,33306276,33306276,0,1,0,0
0,1,1,0,0,15,9,17576901,17576901,6,0,1,1
0,1,0,0,0,2,3,3465000,3465000,6,1,0,2
460,0,0,1,0,2,6,89351694,89351694,6,1,0,0
85,0,0,1,0,1,4,8426667,8426667,0,1,0,0
467,0,0,1,0,2,8,90766282,90766282,0,1,0,0
0,1,0,0,0,6,5,59574916,59574916,0,1,0,2
0,1,1,0,0,4,15,9034019,9034019,6,1,0,1
9,0,0,1,0,1,3,160000,160000,6,1,0,0
0,1,0,0,0,1,11,12255000,12255000,6,0,1,1
276,0,0,1,0,1,4,43045196,43045196,0,1,0,2
0,1,1,0,0,5,11,16102745,16102745,6,1,0,1
530,0,0,1,0,1,4,52007195,52007195,0,1,0,0
324,0,0,1,0,1,3,6460000,6460000,6,1,0,2
0,1,0,0,0,2,3,6356000,6356000,6,1,0,2
43,0,0,1,0,1,3,840000,840000,6,1,0,0
165,0,0,1,0,1,3,3280000,3280000,6,1,0,0
0,1,0,0,0,6,3,2983000,2983000,6,1,0,2
0,1,0,0,0,10,4,46205000,46205000,6,0,1,1
0,1,0,0,0,10,2,14675000,14675000,6,1,0,1
502,0,0,1,0,2,6,97527666,97527666,6,1,0,0
113,0,0,1,0,1,4,17989243,17989243,0,1,0,2
119,0,0,1,0,1,3,2360000,2360000,6,1,0,0
0,1,1,0,0,12,15,51934443,51934443,6,1,0,0
0,1,0,0,0,6,3,4144000,4144000,6,1,0,2
0,1,0,0,0,6,4,57452938,57452938,0,1,0,2
0,1,0,0,0,1,12,13145000,13145000,6,0,1,1
0,1,0,0,0,2,4,25528712,25528712,0,1,0,2
556,0,0,1,0,1,4,54520953,54520953,0,1,0,0
440,0,0,1,0,1,3,8780000,8780000,6,1,0,0
375,0,0,1,0,1,3,7480000,7480000,6,1,0,2
0,1,0,0,0,10,14,44675000,44675000,6,0,1,1
187,0,0,1,0,1,5,29280712,29280712,0,1,0,2
401,0,0,1,0,1,4,39309833,39309833,0,1,0,0
449,0,0,1,0,1,5,43974627,43974627,0,1,0,0
0,1,1,0,0,15,4,17967482,17967482,6,0,1,1
0,1,0,0,0,10,4,60751085,60751085,0,1,0,2
0,1,1,0,0,3,12,14250601,14250601,6,0,1,1
129,0,0,1,0,1,5,12755225,12755225,0,1,0,0
0,1,0,0,0,2,5,57440668,57440668,0,1,0,2
152,0,0,1,0,1,3,3020000,3020000,6,1,0,0
0,1,1,0,0,6,9,14625894,14625894,6,0,1,1
0,1,0,0,0,10,4,51972072,51972072,0,1,0,2
60,0,0,1,0,1,4,5949208,5949208,0,1,0,0
0,1,1,0,0,11,3,24932868,24932868,6,1,0,1
0,1,1,0,0,3,14,93478045,93478045,6,1,0,1
489,0,0,1,0,1,4,47959215,47959215,0,1,0,0
0,1,1,0,0,13,12,16687529,16687529,6,0,1,1
130,0,0,1,0,1,5,12817292,12817292,0,1,0,0
146,0,0,1,0,1,5,14402450,14402450,0,1,0,0
0,1,0,0,0,10,5,17235056,17235056,0,1,0,2
113,0,0,1,0,1,5,11124575,11124575,0,1,0,0
0,1,1,0,0,13,15,15711609,15711609,6,0,1,1
97,0,0,1,0,1,5,9606228,9606228,0,1,0,0
259,0,0,1,0,2,6,50223828,50223828,6,1,0,0
135,0,0,1,0,1,3,2680000,2680000,6,1,0,0
78,0,0,1,0,1,3,1540000,1540000,6,1,0,0
326,0,0,1,0,1,5,31915087,31915087,0,1,0,0
0,1,1,0,0,12,9,14138543,14138543,6,0,1,1
0,1,1,0,0,11,5,14322745,14322745,6,0,1,1
508,0,0,1,0,2,6,98695662,98695662,6,1,0,0
0,1,0,0,0,6,3,2955000,2955000,6,1,0,2
228,0,0,1,0,1,3,4540000,4540000,6,1,0,0
0,1,0,0,0,1,5,9455000,9455000,6,1,0,1
0,1,1,0,0,5,15,12289023,12289023,6,1,0,1
0,1,1,0,0,6,10,9982579,9982579,6,1,0,1
537,0,0,1,0,1,3,10720000,10720000,6,1,0,0
0,1,0,0,0,10,3,3169000,3169000,6,1,0,2
329,0,0,1,0,1,4,32256530,32256530,0,1,0,0
377,0,0,1,0,1,3,7520000,7520000,6,1,0,0
370,0,0,1,0,1,4,36230901,36230901,0,1,0,0
0,1,0,0,0,2,5,28785291,28785291,0,1,0,2
0,1,1,0,0,5,15,10345932,10345932,6,1,0,1
0,1,0,0,0,10,14,43680000,43680000,6,1,0,1
382,0,0,1,0,1,4,37433899,37433899,0,1,0,0
41,0,0,1,0,1,4,4094745,4094745,0,1,0,0
141,0,0,1,0,1,5,13915464,13915464,0,1,0,0
0,1,1,0,0,11,9,70819724,70819724,6,0,1,1
0,1,0,0,1,9,3,27008361,27008361,6,1,0,0
0,1,1,0,0,12,13,16814290,16814290,6,1,0,1
0,1,0,0,1,2,6,47998617,47998617,6,1,0,0
511,0,0,1,0,1,4,50081682,50081682,0,1,0,0
194,0,0,1,0,1,3,3860000,3860000,6,1,0,2
89,0,0,1,0,1,5,8852704,8852704,0,1,0,0
0,1,1,0,0,3,12,16189968,16189968,6,0,1,1
0,1,0,0,0,2,5,38850018,38850018,0,1,0,2
0,1,1,0,0,6,10,15079061,15079061,6,0,1,1
491,0,0,1,0,1,4,48150155,48150155,0,1,0,0
0,1,1,0,0,3,5,8946417,8946417,6,0,1,1
455,0,0,1,0,1,3,9080000,9080000,6,1,0,0
0,1,0,0,0,10,3,5898000,5898000,6,1,0,2
0,1,0,0,0,2,5,56180481,56180481,0,1,0,2
175,0,0,1,0,1,4,17148231,17148231,0,1,0,0
320,0,0,1,0,1,4,50178834,50178834,0,1,0,2
0,1,0,0,0,2,5,17365800,17365800,0,1,0,2
397,0,0,1,0,1,4,38878217,38878217,0,1,0,0
218,0,0,1,0,1,3,4340000,4340000,6,1,0,0
0,1,0,0,0,2,5,22288021,22288021,0,1,0,2
0,1,0,0,0,6,5,54620601,54620601,0,1,0,2
0,1,1,0,0,3,1,69703184,69703184,6,1,0,1
0,1,0,0,0,1,4,9245000,9245000,6,1,0,1
502,0,0,1,0,2,6,97527666,97527666,6,1,0,0
0,1,0,0,0,10,5,47504714,47504714,0,1,0,2
407,0,0,1,0,1,3,8120000,8120000,6,1,0,0
96,0,0,1,0,1,3,1900000,1900000,6,1,0,0
0,1,0,0,0,6,3,2698000,2698000,6,1,0,2
376,0,0,1,0,1,3,7500000,7500000,6,1,0,2
0,1,1,0,0,3,13,13365683,13365683,6,1,0,1
0,1,0,0,0,2,3,2586000,2586000,6,1,0,2
0,1,0,0,0,10,5,41120477,41120477,0,1,0,2
0,1,1,0,0,4,3,73349421,73349421,6,0,1,1
0,1,1,0,0,8,10,16055856,16055856,6,1,0,0
159,0,0,1,0,1,4,24978683,24978683,0,1,0,2
0,1,0,0,0,6,4,57457579,57457579,0,1,0,2
0,1,0,0,0,1,3,52840000,52840000,6,0,1,1
157,0,0,1,0,1,4,15470958,15470958,0,1,0,0
477,0,0,1,0,1,4,46827807,46827807,0,1,0,0
0,1,0,0,0,1,3,4820000,4820000,6,0,1,1
341,0,0,1,0,1,3,6800000,6800000,6,1,0,0
0,1,0,0,0,1,11,39780000,39780000,6,1,0,1
0,1,1,0,0,5,9,73349421,73349421,6,1,0,1
427,0,0,1,0,1,5,66536752,66536752,0,1,0,2
508,0,0,1,0,2,7,98774649,98774649,0,1,0,0
0,1,0,0,0,6,5,39576644,39576644,0,1,0,2
223,0,0,1,0,1,5,21920146,21920146,0,1,0,0
295,0,0,1,0,1,3,5880000,5880000,6,1,0,2
0,1,1,0,0,11,13,71574539,71574539,6,1,0,1
0,1,0,0,0,2,5,26294085,26294085,0,1,0,2
302,0,0,1,0,1,3,6020000,6020000,6,1,0,2
355,0,0,1,0,1,3,7080000,7080000,6,1,0,0
0,1,1,0,0,3,9,70548365,70548365,6,0,1,1
0,1,0,0,0,6,5,51708111,51708111,0,1,0,2
0,1,1,0,0,3,5,73711659,73711659,6,0,1,1
0,1,1,0,0,11,5,9263388,9263388,6,1,0,1
478,0,0,1,0,2,8,92884981,92884981,0,1,0,0
0,1,1,0,0,13,11,93376294,93376294,6,0,1,1
290,0,0,1,0,1,5,28488915,28488915,0,1,0,0
0,1,1,0,0,12,2,69669349,69669349,6,0,1,1
283,0,0,1,0,1,5,27752547,27752547,0,1,0,0
0,1,0,0,0,1,3,5615000,5615000,6,1,0,1
0,1,0,0,0,2,4,20830895,20830895,0,1,0,2
554,0,0,1,0,1,4,54377315,54377315,0,1,0,0
0,1,0,0,1,3,9,54047920,54047920,6,1,0,0
0,1,0,0,0,10,3,6382000,6382000,6,1,0,2
331,0,0,1,0,1,4,32426058,32426058,0,1,0,0
160,0,0,1,0,1,3,3180000,3180000,6,1,0,2
0,1,1,0,0,15,4,13989519,13989519,6,0,1,1
0,1,0,0,0,2,5,20448512,20448512,0,1,0,2
83,0,0,1,0,1,3,1640000,1640000,6,1,0,0
141,0,0,1,0,1,3,2800000,2800000,6,1,0,2
0,1,0,0,0,2,3,5661000,5661000,6,0,1,2
0,1,0,0,0,10,3,6747000,6747000,6,1,0,2
0,1,1,0,0,11,3,17332957,17332957,6,0,1,1
240,0,0,1,0,1,3,4780000,4780000,6,1,0,0
98,0,0,1,0,1,5,9697314,9697314,0,1,0,0
0,1,0,0,0,2,4,19640540,19640540,0,1,0,2
151,0,0,1,0,1,4,25707553,25707553,0,1,0,2
0,1,1,0,0,4,5,13385814,13385814,6,0,1,1
0,1,0,0,0,6,5,63032637,63032637,0,1,0,2
0,1,0,0,0,1,4,13815000,13815000,6,0,1,1
427,0,0,1,0,2,6,82927716,82927716,6,1,0,0
400,0,0,1,0,1,5,39186887,39186887,0,1,0,0
542,0,0,1,0,1,5,53168959,53168959,0,1,0,0
0,1,1,0,0,3,5,71642944,71642944,6,0,1,1
421,0,0,1,0,1,3,8400000,8400000,6,1,0,2
261,0,0,1,0,2,8,50651708,50651708,0,1,0,0
283,0,0,1,0,1,5,27721342,27721342,0,1,0,0
0,1,0,0,0,10,15,10155000,10155000,6,0,1,1
0,1,1,0,0,6,15,9391229,9391229,6,0,1,1
0,1,1,0,0,3,14,22978234,22978234,6,0,1,1
167,0,0,1,0,1,5,16408772,16408772,0,1,0,0
469,0,0,1,0,1,4,45988609,45988609,0,1,0,0
0,1,0,0,0,1,5,6545000,6545000,6,0,1,1
0,1,1,0,0,13,11,72656129,72656129,6,1,0,1
206,0,0,1,0,1,5,20215277,20215277,0,1,0,0
155,0,0,1,0,1,4,15258221,15258221,0,1,0,0
82,0,0,1,0,1,4,8101802,8101802,0,1,0,0
0,1,0,0,0,2,4,21496049,21496049,0,1,0,2
36,0,0,1,0,1,5,3526631,3526631,0,1,0,0
451,0,0,1,0,2,7,87657020,87657020,0,1,0,0
0,1,0,0,0,6,5,27168242,27168242,0,1,0,2
243,0,0,1,0,1,4,37945059,37945059,0,1,0,2
0,1,0,0,0,6,3,3706000,3706000,6,1,0,2
0,1,1,0,0,11,3,73734003,73734003,6,1,0,1
0,1,0,0,0,2,5,67164202,67164202,0,1,0,2
0,1,1,0,0,9,11,13011519,13011519,6,0,1,1
0,1,0,0,0,1,12,12925000,12925000,6,1,0,1
0,1,0,0,0,10,5,46492038,46492038,0,1,0,2
235,0,0,1,0,2,6,45551844,45551844,6,1,0,0
111,0,0,1,0,1,3,2200000,2200000,6,1,0,0
0,1,0,0,0,10,5,17535870,17535870,0,1,0,2
380,0,0,1,0,1,5,37177493,37177493,0,1,0,0
380,0,0,1,0,1,5,64385490,64385490,0,1,0,2
0,1,0,0,0,10,3,4601000,4601000,6,1,0,2
0,1,0,0,0,2,5,41529861,41529861,0,1,0,2
0,1,1,0,0,15,4,11430315,11430315,6,0,1,1
364,0,0,1,0,1,4,35644540,35644540,0,1,0,0
489,0,0,1,0,2,8,95080351,95080351,0,1,0,0
127,0,0,1,0,1,5,21753261,21753261,0,1,0,2
0,1,0,0,0,10,5,36425183,36425183,0,1,0,2
168,0,0,1,0,1,3,3340000,3340000,6,1,0,0
473,0,0,1,0,2,6,91882352,91882352,6,1,0,0
0,1,1,0,0,3,11,73541767,73541767,6,1,0,1
0,1,1,0,0,12,15,10115086,10115086,6,1,0,1
0,1,1,0,0,4,12,69958028,69958028,6,1,0,1
0,1,0,0,0,10,6,58830000,58830000,6,1,0,1
0,1,0,0,1,3,9,45186122,45186122,6,0,1,0
0,1,0,0,0,6,5,35826332,35826332,0,1,0,2
141,0,0,1,0,1,5,13911015,13911015,0,1,0,0
0,1,0,0,0,1,2,14135000,14135000,6,0,1,1
126,0,0,1,0,1,3,2500000,2500000,6,1,0,0
205,0,0,1,0,1,5,32062747,32062747,0,1,0,2
408,0,0,1,0,1,4,39987699,39987699,0,1,0,0
312,0,0,1,0,1,5,30547451,30547451,0,1,0,0
119,0,0,1,0,1,3,2360000,2360000,6,1,0,0
288,0,0,1,0,1,4,28276193,28276193,0,1,0,0
276,0,0,1,0,1,4,27073928,27073928,0,1,0,0
0,1,0,0,0,10,4,57288007,57288007,0,1,0,2
0,1,1,0,0,11,1,71912672,71912672,6,1,0,1
0,1,1,0,0,11,13,12428028,12428028,6,1,0,1
0,1,1,0,0,7,8,124384,124384,6,1,0,0
0,1,0,0,0,1,12,40005000,40005000,6,1,0,1
0,1,1,0,0,11,12,72477259,72477259,6,1,0,1
497,0,0,1,0,1,5,48743159,48743159,0,1,0,0
0,1,0,0,0,10,4,15918918,15918918,0,1,0,2
0,1,0,0,0,10,3,4329000,4329000,6,1,0,2
0,1,0,0,0,10,4,39551918,39551918,0,1,0,2
0,1,1,0,0,11,2,25697,25697,6,0,1,0
234,0,0,1,0,2,7,45436805,45436805,0,1,0,0
0,1,0,0,0,1,11,40785000,40785000,6,0,1,1
0,1,0,0,0,10,3,3916000,3916000,6,1,0,2
120,0,0,1,0,1,4,11788886,11788886,0,1,0,0
0,1,1,0,0,6,9,24041924,24041924,6,0,1,1
428,0,0,1,0,2,8,83196646,83196646,0,1,0,0
155,0,0,1,0,1,3,3080000,3080000,6,1,0,0
236,0,0,1,0,2,8,45793667,45793667,0,1,0,0
232,0,0,1,0,2,6,44967846,44967846,6,1,0,0
0,1,0,0,0,10,14,14865000,14865000,6,1,0,1
428,0,0,1,0,2,8,83168899,83168899,0,1,0,0
501,0,0,1,0,2,6,97333000,97333000,6,1,0,0
460,0,0,1,0,1,4,45112763,45112763,0,1,0,0
285,0,0,1,0,1,4,48121027,48121027,0,1,0,2
156,0,0,1,0,1,4,15375743,15375743,0,1,0,0
0,1,1,0,0,4,13,99637027,99637027,6,1,0,0
459,0,0,1,0,1,5,44995294,44995294,0,1,0,0
204,0,0,1,0,1,4,20063396,20063396,0,1,0,0
197,0,0,1,0,1,4,19384188,19384188,0,1,0,0
0,1,1,0,0,11,5,69625336,69625336,6,1,0,1
278,0,0,1,0,1,4,43277664,43277664,0,1,0,2
0,1,0,0,0,1,13,5220000,5220000,6,1,0,1
0,1,1,0,0,4,1,12500332,12500332,6,1,0,1
499,0,0,1,0,2,8,96950371,96950371,0,1,0,0
0,1,0,0,0,10,3,6340000,6340000,6,1,0,2
0,1,0,0,0,2,3,3034000,3034000,6,1,0,2
517,0,0,1,0,1,4,50704626,50704626,0,1,0,0
319,0,0,1,0,1,4,31288442,31288442,0,1,0,0
0,1,0,0,1,3,9,53182859,53182859,6,1,0,0
275,0,0,1,0,1,5,26950311,26950311,0,1,0,0
0,1,1,0,0,6,2,70127136,70127136,6,0,1,1
0,1,0,0,1,9,6,87013828,87013828,6,1,0,0
0,1,0,0,0,1,13,39055000,39055000,6,1,0,1
0,1,0,0,0,1,13,12885000,12885000,6,1,0,1
0,1,1,0,0,12,11,15537738,15537738,6,0,1,1
0,1,0,0,0,10,4,28619235,28619235,0,1,0,2
0,1,1,0,0,6,10,22396025,22396025,6,0,1,1
0,1,0,0,0,10,5,27562574,27562574,0,1,0,2
383,0,0,1,0,1,3,7640000,7640000,6,1,0,0
0,1,1,0,0,12,13,70828333,70828333,6,1,0,1
321,0,0,1,0,1,4,31431378,31431378,0,1,0,0
